STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,LOCATION,,INDICATOR,,MEASURE,,INEQUALITY,,OBS_VALUE,,OBS_STATUS,,UNIT_MEASURE,,UNIT_MULT,,BASE_PER,
DATAFLOW,OECD:DF_BLI(1.0),,I,EST,,ES_STCS,,L,,LW,,497,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ISR,,ES_STCS,,L,,LW,,407,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,RUS,,ES_STCS,,L,,LW,,443,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,SVN,,ES_STCS,,L,,LW,,462,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,OECD,,ES_STCS,,L,,LW,,445,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LVA,,ES_STCS,,L,,WMN,,493,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,AUS,,SW_LIFS,,L,,TOT,,7.1,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,AUT,,SW_LIFS,,L,,TOT,,7.2,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,BEL,,SW_LIFS,,L,,TOT,,6.8,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CAN,,SW_LIFS,,L,,TOT,,7,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CZE,,SW_LIFS,,L,,TOT,,6.9,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,DNK,,SW_LIFS,,L,,TOT,,7.5,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,FIN,,SW_LIFS,,L,,TOT,,7.9,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,FRA,,SW_LIFS,,L,,TOT,,6.7,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,DEU,,SW_LIFS,,L,,TOT,,7.3,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,GRC,,SW_LIFS,,L,,TOT,,5.8,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,HUN,,SW_LIFS,,L,,TOT,,6,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ISL,,SW_LIFS,,L,,TOT,,7.6,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,IRL,,SW_LIFS,,L,,TOT,,7,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ITA,,SW_LIFS,,L,,TOT,,6.5,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,JPN,,SW_LIFS,,L,,TOT,,6.1,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,KOR,,SW_LIFS,,L,,TOT,,5.8,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LUX,,SW_LIFS,,L,,TOT,,7.4,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,MEX,,SW_LIFS,,L,,TOT,,6,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,NLD,,SW_LIFS,,L,,TOT,,7.5,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,NZL,,SW_LIFS,,L,,TOT,,7.3,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,NOR,,SW_LIFS,,L,,TOT,,7.3,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,POL,,SW_LIFS,,L,,TOT,,6.1,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,PRT,,SW_LIFS,,L,,TOT,,5.8,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,SVK,,SW_LIFS,,L,,TOT,,6.5,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ESP,,SW_LIFS,,L,,TOT,,6.5,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,SWE,,SW_LIFS,,L,,TOT,,7.3,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CHE,,SW_LIFS,,L,,TOT,,7.5,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,TUR,,SW_LIFS,,L,,TOT,,4.9,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,GBR,,SW_LIFS,,L,,TOT,,6.8,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,USA,,SW_LIFS,,L,,TOT,,7,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,BRA,,SW_LIFS,,L,,TOT,,6.1,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CHL,,SW_LIFS,,L,,TOT,,6.2,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,EST,,SW_LIFS,,L,,TOT,,6.5,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ISR,,SW_LIFS,,L,,TOT,,7.2,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LVA,,SW_LIFS,,L,,TOT,,6.2,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,RUS,,SW_LIFS,,L,,TOT,,5.5,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,SVN,,SW_LIFS,,L,,TOT,,6.5,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ZAF,,SW_LIFS,,L,,TOT,,4.9,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,OECD,,SW_LIFS,,L,,TOT,,6.7,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,AUS,,SW_LIFS,,L,,MN,,7.1,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,AUT,,SW_LIFS,,L,,MN,,7.1,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,BEL,,SW_LIFS,,L,,MN,,6.9,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CAN,,SW_LIFS,,L,,MN,,7,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CZE,,SW_LIFS,,L,,MN,,6.9,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,DNK,,SW_LIFS,,L,,MN,,7.4,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,FIN,,SW_LIFS,,L,,MN,,7.7,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,FRA,,SW_LIFS,,L,,MN,,6.8,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,DEU,,SW_LIFS,,L,,MN,,7.4,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,GRC,,SW_LIFS,,L,,MN,,6,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,HUN,,SW_LIFS,,L,,MN,,6.3,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ISL,,SW_LIFS,,L,,MN,,7.4,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,IRL,,SW_LIFS,,L,,MN,,6.9,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ITA,,SW_LIFS,,L,,MN,,6.4,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,JPN,,SW_LIFS,,L,,MN,,5.9,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,KOR,,SW_LIFS,,L,,MN,,5.4,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,MEX,,SW_LIFS,,L,,MN,,6.3,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,NLD,,SW_LIFS,,L,,MN,,7.6,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,NZL,,SW_LIFS,,L,,MN,,7.1,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,NOR,,SW_LIFS,,L,,MN,,7.3,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,POL,,SW_LIFS,,L,,MN,,6.3,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,PRT,,SW_LIFS,,L,,MN,,6,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,SVK,,SW_LIFS,,L,,MN,,6.5,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ESP,,SW_LIFS,,L,,MN,,6.4,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,SWE,,SW_LIFS,,L,,MN,,7.3,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CHE,,SW_LIFS,,L,,MN,,7.5,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,TUR,,SW_LIFS,,L,,MN,,4.3,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,GBR,,SW_LIFS,,L,,MN,,6.7,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,USA,,SW_LIFS,,L,,MN,,7,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,BRA,,SW_LIFS,,L,,MN,,6.2,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CHL,,SW_LIFS,,L,,MN,,6.2,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,EST,,SW_LIFS,,L,,MN,,6.3,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ISR,,SW_LIFS,,L,,MN,,7.2,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LVA,,SW_LIFS,,L,,MN,,6.3,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,RUS,,SW_LIFS,,L,,MN,,5.3,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,SVN,,SW_LIFS,,L,,MN,,6.5,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ZAF,,SW_LIFS,,L,,MN,,4.9,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,OECD,,SW_LIFS,,L,,MN,,6.7,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,AUS,,SW_LIFS,,L,,WMN,,7.2,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,AUT,,SW_LIFS,,L,,WMN,,7.3,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,BEL,,SW_LIFS,,L,,WMN,,6.8,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CAN,,SW_LIFS,,L,,WMN,,7,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CZE,,SW_LIFS,,L,,WMN,,6.9,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,DNK,,SW_LIFS,,L,,WMN,,7.6,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,FIN,,SW_LIFS,,L,,WMN,,8.1,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,FRA,,SW_LIFS,,L,,WMN,,6.7,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,DEU,,SW_LIFS,,L,,WMN,,7.3,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,GRC,,SW_LIFS,,L,,WMN,,5.6,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,HUN,,SW_LIFS,,L,,WMN,,5.8,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ISL,,SW_LIFS,,L,,WMN,,7.7,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,IRL,,SW_LIFS,,L,,WMN,,7.2,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ITA,,SW_LIFS,,L,,WMN,,6.5,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,JPN,,SW_LIFS,,L,,WMN,,6.3,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,KOR,,SW_LIFS,,L,,WMN,,6.2,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LUX,,SW_LIFS,,L,,WMN,,7.4,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,MEX,,SW_LIFS,,L,,WMN,,5.6,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,NLD,,SW_LIFS,,L,,WMN,,7.4,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,NZL,,SW_LIFS,,L,,WMN,,7.4,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,NOR,,SW_LIFS,,L,,WMN,,7.3,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,POL,,SW_LIFS,,L,,WMN,,6,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,PRT,,SW_LIFS,,L,,WMN,,5.6,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,SVK,,SW_LIFS,,L,,WMN,,6.6,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ESP,,SW_LIFS,,L,,WMN,,6.6,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,SWE,,SW_LIFS,,L,,WMN,,7.3,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CHE,,SW_LIFS,,L,,WMN,,7.5,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,TUR,,SW_LIFS,,L,,WMN,,5.4,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,GBR,,SW_LIFS,,L,,WMN,,6.9,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,USA,,SW_LIFS,,L,,WMN,,7.1,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,BRA,,SW_LIFS,,L,,WMN,,6,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CHL,,SW_LIFS,,L,,WMN,,6.1,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,EST,,SW_LIFS,,L,,WMN,,6.6,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ISR,,SW_LIFS,,L,,WMN,,7.2,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LVA,,SW_LIFS,,L,,WMN,,6.2,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,RUS,,SW_LIFS,,L,,WMN,,5.6,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,SVN,,SW_LIFS,,L,,WMN,,6.4,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ZAF,,SW_LIFS,,L,,WMN,,5,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,OECD,,SW_LIFS,,L,,WMN,,6.7,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,AUS,,SW_LIFS,,L,,HGH,,7.4,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,AUT,,SW_LIFS,,L,,HGH,,7.6,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,BEL,,SW_LIFS,,L,,HGH,,7.2,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CAN,,SW_LIFS,,L,,HGH,,7.3,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CZE,,SW_LIFS,,L,,HGH,,7.6,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,DNK,,SW_LIFS,,L,,HGH,,7.6,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,FIN,,SW_LIFS,,L,,HGH,,8.5,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,FRA,,SW_LIFS,,L,,HGH,,7,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,DEU,,SW_LIFS,,L,,HGH,,7.8,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,GRC,,SW_LIFS,,L,,HGH,,6.5,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,HUN,,SW_LIFS,,L,,HGH,,6.9,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ISL,,SW_LIFS,,L,,HGH,,7.8,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ITA,,SW_LIFS,,L,,HGH,,7.1,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,JPN,,SW_LIFS,,L,,HGH,,6.5,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,KOR,,SW_LIFS,,L,,HGH,,6.3,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LUX,,SW_LIFS,,L,,HGH,,7.8,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,MEX,,SW_LIFS,,L,,HGH,,7,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,NLD,,SW_LIFS,,L,,HGH,,7.8,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,NZL,,SW_LIFS,,L,,HGH,,7.3,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,NOR,,SW_LIFS,,L,,HGH,,7.4,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,POL,,SW_LIFS,,L,,HGH,,6.6,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,PRT,,SW_LIFS,,L,,HGH,,6.7,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,SVK,,SW_LIFS,,L,,HGH,,6.9,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ESP,,SW_LIFS,,L,,HGH,,7.1,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,SWE,,SW_LIFS,,L,,HGH,,7.6,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CHE,,SW_LIFS,,L,,HGH,,7.6,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,TUR,,SW_LIFS,,L,,HGH,,5.8,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,GBR,,SW_LIFS,,L,,HGH,,7.2,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,USA,,SW_LIFS,,L,,HGH,,7.5,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,BRA,,SW_LIFS,,L,,HGH,,6.9,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CHL,,SW_LIFS,,L,,HGH,,6.9,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,EST,,SW_LIFS,,L,,HGH,,7,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ISR,,SW_LIFS,,L,,HGH,,7.5,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LVA,,SW_LIFS,,L,,HGH,,6.6,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,RUS,,SW_LIFS,,L,,HGH,,5.9,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ZAF,,SW_LIFS,,L,,HGH,,5.6,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,OECD,,SW_LIFS,,L,,HGH,,7.2,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,AUS,,SW_LIFS,,L,,LW,,7,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,AUT,,SW_LIFS,,L,,LW,,7.2,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,BEL,,SW_LIFS,,L,,LW,,6.7,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CAN,,SW_LIFS,,L,,LW,,6.9,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CZE,,SW_LIFS,,L,,LW,,6.9,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,DNK,,SW_LIFS,,L,,LW,,7.5,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,FIN,,SW_LIFS,,L,,LW,,7.9,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,FRA,,SW_LIFS,,L,,LW,,6.7,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,DEU,,SW_LIFS,,L,,LW,,7.2,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,GRC,,SW_LIFS,,L,,LW,,5.7,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,HUN,,SW_LIFS,,L,,LW,,6,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,IRL,,SW_LIFS,,L,,LW,,7,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ITA,,SW_LIFS,,L,,LW,,6.7,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,JPN,,SW_LIFS,,L,,LW,,6.1,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,KOR,,SW_LIFS,,L,,LW,,5.5,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LUX,,SW_LIFS,,L,,LW,,7.3,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,MEX,,SW_LIFS,,L,,LW,,6.2,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,NLD,,SW_LIFS,,L,,LW,,7.4,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,NZL,,SW_LIFS,,L,,LW,,7.2,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,NOR,,SW_LIFS,,L,,LW,,7.2,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,POL,,SW_LIFS,,L,,LW,,6,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,PRT,,SW_LIFS,,L,,LW,,6,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,SVK,,SW_LIFS,,L,,LW,,6.4,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ESP,,SW_LIFS,,L,,LW,,6.7,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,SWE,,SW_LIFS,,L,,LW,,7.2,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CHE,,SW_LIFS,,L,,LW,,7.4,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,TUR,,SW_LIFS,,L,,LW,,4.8,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,GBR,,SW_LIFS,,L,,LW,,6.7,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,USA,,SW_LIFS,,L,,LW,,6.9,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,BRA,,SW_LIFS,,L,,LW,,6.4,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CHL,,SW_LIFS,,L,,LW,,6.1,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,EST,,SW_LIFS,,L,,LW,,6.1,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ISR,,SW_LIFS,,L,,LW,,7.2,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LVA,,SW_LIFS,,L,,LW,,6,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,RUS,,SW_LIFS,,L,,LW,,5.3,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,SVN,,SW_LIFS,,L,,LW,,6.5,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ZAF,,SW_LIFS,,L,,LW,,4.9,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,OECD,,SW_LIFS,,L,,LW,,6.6,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LUX,,SW_LIFS,,L,,MN,,7.4,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,COL,,CG_SENG,,L,,TOT,,1.4,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LTU,,CG_SENG,,L,,TOT,,2.4,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,COL,,ES_STCS,,L,,TOT,,406,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LTU,,ES_STCS,,L,,TOT,,480,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,COL,,ES_STCS,,L,,MN,,409,,A,,AVSCORE,,0,,,
